,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
001_NAB_id_1_Facility_tr_1007_1st_2014.csv,0.2043706115037962,0.5306367511367732,0.2027393667017019,0.5362101628087205,0.1981533678270979,0.9999999999999996,0.9999999999999993,0.4448181236717767,0.7782204361502774
002_NAB_id_2_WebService_tr_1500_1st_4106.csv,0.6413630671970192,0.7748919789089204,0.640809162028979,0.784858630940706,0.6267043044713946,0.9999999999999996,0.9999999999999993,0.5516143701682583,0.6911656237715106
005_NAB_id_5_Traffic_tr_594_1st_1645.csv,0.09992046816984879,0.41904160075987423,0.10376501164221938,0.4313221878074276,0.18608118956856995,0.9596774193548382,0.2857142857142854,0.2743885702635621,0.6150800761227403
006_NAB_id_6_Traffic_tr_2579_1st_5839.csv,0.8211504646945835,0.9745352839301523,0.8064545807871593,0.9768080536191706,0.7311128863222186,0.8651826963460726,0.7499999999999993,0.7257688238961839,0.6855966243285958
008_NAB_id_8_Synthetic_tr_1007_1st_2734.csv,0.7757845448072664,0.8426789996010577,0.8053441208839502,0.8725362630531621,0.7961115711455894,0.9999999999999996,0.9999999999999993,0.8291813878824703,0.7787619692537158
009_NAB_id_9_Traffic_tr_500_1st_438.csv,0.22187443652075559,0.8112634485385128,0.24640348334939363,0.8338672064779484,0.40205783828012504,0.7128712871287124,0.04395604395604391,0.5588235294117647,0.8255229107044739
010_NAB_id_10_WebService_tr_500_1st_271.csv,0.4838933661783526,0.770286131201624,0.6727931552536522,0.8853742380145988,0.427978777000946,0.7967479674796742,0.7999999999999993,0.7085427135678393,0.8676440879974764
011_NAB_id_11_Facility_tr_1007_1st_1526.csv,0.9857056665348871,0.9980006144655632,0.99587612843637,0.9994895249938471,0.928496494734744,0.9999999999999996,0.9999999999999993,0.9294162126199076,0.989065232166468
013_NAB_id_13_Traffic_tr_623_1st_2084.csv,0.5414266112096127,0.9449433401315601,0.8755369684136051,0.9872891097745162,0.6795443169503786,0.9763779527559049,0.5714285714285708,0.5134084603548559,0.7327183485758325
014_NAB_id_14_WebService_tr_500_1st_1045.csv,0.22692448598744686,0.3760497814934448,0.22356564533761045,0.38506772853985943,0.2512038274544825,0.9999999999999996,0.9999999999999993,0.4489795918367347,0.6322690264064139
015_NAB_id_15_Synthetic_tr_1007_1st_2787.csv,0.9951276391923454,0.9992829968294497,0.9971128619462025,0.9996393758516807,0.964138428721481,0.9999999999999996,0.9999999999999993,0.9218158890290037,0.673821791128071
016_NAB_id_16_Environment_tr_1816_1st_3540.csv,0.2931070448028834,0.7788235304053198,0.28674061247618227,0.7867600543746499,0.35881597164385837,0.9608493696084931,0.6666666666666661,0.3344051446945338,0.6686076531097139
017_NAB_id_17_Synthetic_tr_1007_1st_1805.csv,0.5708268555380784,0.7686241567033941,0.5739016949777839,0.7823529100132991,0.6754485744591938,0.9999999999999996,0.9999999999999993,0.7561881188118812,0.993589065370334
018_NAB_id_18_Facility_tr_500_1st_669.csv,0.07542197911012233,0.3862305362506441,0.1003250895600134,0.4308349134363299,0.2280149597946861,0.2854973424449504,0.01671891327063739,0.34185197676254037,0.46011239066117593
019_NAB_id_19_Facility_tr_1007_1st_1171.csv,0.2420338432011738,0.5037441476177361,0.23778774548088588,0.5077378691849446,0.2868822897375296,0.9999999999999996,0.9999999999999993,0.405103668261563,0.6751169106408531
020_NAB_id_20_Synthetic_tr_1007_1st_2679.csv,0.9999099016161312,0.999983471932981,0.999987619158447,0.9999988312968331,0.9943452825403308,0.9999999999999996,0.9999999999999993,0.9945094568975833,0.691271750204622
022_NAB_id_22_Facility_tr_1007_1st_2980.csv,0.8426374387826688,0.9644151348509081,0.904029153590273,0.9782997749549767,0.8214235764979974,0.9999999999999996,0.9999999999999993,0.8351747871762363,0.8639047220531172
023_NAB_id_23_Facility_tr_4512_1st_16551.csv,0.6161851595812708,0.9349499411093227,0.6229442880241959,0.9350984499063413,0.6656040629032759,0.9953488372093018,0.4615384615384611,0.3180061007024335,0.7847188797814543
024_NAB_id_24_Synthetic_tr_1007_1st_2787.csv,0.9976224476654407,0.9996464852992186,0.9996871497591697,0.9999648808843613,0.9697492579078869,0.9999999999999996,0.9999999999999993,0.9711191335740073,0.9688985568875029
025_NAB_id_25_WebService_tr_3958_1st_4614.csv,0.12697191153763712,0.4857496793698952,0.11858052253962122,0.4893529246809833,0.182288507669202,0.9999999999999996,0.9999999999999993,0.3569051580698835,0.6638500613277601
026_NAB_id_26_Traffic_tr_624_1st_2261.csv,0.20588107237762415,0.585906808543851,0.2018432027792048,0.5889087713071486,0.24458492003881505,0.9999999999999996,0.9999999999999993,0.39622641509433965,0.6596299551807182
027_NAB_id_27_Facility_tr_757_1st_2582.csv,0.8087759349559199,0.9621812080536912,0.8052714285147836,0.9624694495096284,0.7878740128847704,0.9999999999999996,0.9999999999999993,0.8344988344988344,0.6853086500144888
028_NAB_id_28_Facility_tr_1007_1st_3447.csv,0.8909037632833283,0.9856467518712503,0.9582536621617508,0.9947091584037796,0.8167093180445855,0.9999999999999996,0.9999999999999993,0.8128544423440454,0.9715558502080144
032_WSD_id_4_WebService_tr_4559_1st_11822.csv,0.9778959475268116,0.9999208043927164,0.9407246328158125,0.9998803557357989,0.935478876197324,0.9999999999999996,0.9999999999999993,0.9403107113654948,0.697325592051013
039_WSD_id_11_WebService_tr_1746_1st_1846.csv,0.3417329377292602,0.9775416295983554,0.6341296943886032,0.9841943036929846,0.4068915919748438,0.471816283924843,0.2666666666666664,0.49747259439707675,0.7797795049967197
040_WSD_id_12_WebService_tr_4559_1st_9714.csv,0.01027014736241062,0.8949711459192085,0.0217734662663882,0.8826854382629463,0.03151333648339144,0.03484754200373361,0.006451612903225797,0.13712296010403993,0.714313088000974
043_WSD_id_15_WebService_tr_4521_1st_6828.csv,0.5020460280250505,0.9663974777366006,0.30983358682316714,0.9674119414105153,0.6666622222518517,0.6666666666666661,0.6666666666666657,0.6666666666666666,0.6793561823337678
049_WSD_id_21_WebService_tr_4297_1st_7097.csv,0.8515549374523284,0.9998232743871945,0.5318075824013312,0.9990448049209689,0.8888838901767626,0.9180327868852454,0.7272727272727265,0.7861372344130966,0.70398120721495
054_WSD_id_26_WebService_tr_2409_1st_2509.csv,0.18619787291991902,0.9441456860556451,0.3156387088734037,0.9561303908255243,0.22988248342160864,0.27100271002709997,0.3333333333333329,0.5436143867575997,0.6742147427541103
058_WSD_id_30_WebService_tr_1136_1st_1236.csv,0.9293650793650794,0.999965712091288,0.25669601417022936,0.9984910819755756,0.8888839506447186,0.9999999999999993,0.9999999999999991,0.888888888888889,0.6341508653160676
060_WSD_id_32_WebService_tr_4576_1st_4766.csv,0.824775449062706,0.999149569183274,0.9122141772224442,0.9996509388150343,0.7924478373401084,0.976076555023923,0.8648648648648642,0.855900490123363,0.6670010544106636
068_WSD_id_40_WebService_tr_4549_1st_13322.csv,0.42910862661471966,0.9111966473830456,0.14843814047458714,0.9280125660391423,0.5652127316074134,0.6190476190476186,0.666666666666666,0.6046511627906976,0.6771474765288797
074_WSD_id_46_WebService_tr_990_1st_1090.csv,0.8581072401068889,0.9975576153748601,0.9148727025060245,0.998760999910799,0.7935434079396708,0.8683274021352309,0.6909090909090904,0.8188747396862633,0.740643644875297
089_WSD_id_61_WebService_tr_1010_1st_1110.csv,0.3120378613533217,0.9672938371555181,0.6887612926623095,0.9771905411901035,0.3658867922478465,0.3883248730964462,0.1846153846153842,0.4003511060252558,0.7787929257206004
094_WSD_id_66_WebService_tr_3309_1st_3914.csv,0.4901739383554434,0.9959486657865692,0.8152765397084635,0.9988110472161481,0.46808130378824764,0.49999999999999944,0.49999999999999944,0.6027318475916607,0.6676600120515864
099_WSD_id_71_WebService_tr_4559_1st_14411.csv,0.9008197953283483,0.9997479875870482,0.7939765801624328,0.9995809055417483,0.8118763650909004,0.9999999999999996,0.9999999999999993,0.8549618320610688,0.6748101196377457
106_WSD_id_78_WebService_tr_3363_1st_3463.csv,0.940349357839388,0.9989058891346201,0.8613786682895188,0.9981151019706129,0.9059356383223744,0.9140049140049133,0.6666666666666661,0.7721795390214315,0.6961699027185925
113_WSD_id_85_WebService_tr_500_1st_335.csv,0.28801702002886975,0.9859609865775122,0.6432710321485233,0.9931313999091257,0.3282393692825665,0.3706896551724133,0.222222222222222,0.5240131923342339,0.6934941036350304
117_WSD_id_89_WebService_tr_3251_1st_3351.csv,1.0,1.0,0.3882048914119589,0.9987668293438682,0.9999950000249999,0.9999999999999991,0.9999999999999983,1.0,0.6974393203815612
125_WSD_id_97_WebService_tr_2217_1st_2317.csv,0.6627921457668081,0.9957873987801747,0.8390030040270514,0.9984545258986293,0.6163747655656151,0.7465437788018428,0.6249999999999993,0.7164300372521243,0.7285927442126919
