,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F,time
762_YAHOO_id_212_WebService_tr_500_1st_1055.csv,0.0028024181298985356,0.651072705601907,0.009166535768660484,0.6410111813629588,0.006578816657721669,0.006578947368421039,0.006578947368421039,0.33976833976833976,0.650268428967099,0.1877138614654541
780_YAHOO_id_230_Synthetic_tr_500_1st_893.csv,0.0078125,0.9105633802816901,0.016974762849780042,0.9319106332178183,0.015503722133609836,0.01550387596899223,0.01550387596899223,0.33333333333333337,0.7654168961738301,0.13617515563964844
788_YAHOO_id_238_WebService_tr_500_1st_973.csv,0.0053475935828877,0.8892197736748064,0.005291005291005291,0.8895175699821323,0.01063819205628114,0.010638297872340413,0.010638297872340413,0.33333333333333337,0.6525583574453027,0.18312478065490723
797_YAHOO_id_247_Synthetic_tr_500_1st_893.csv,0.0056179775280898875,0.8753521126760564,0.015990809254191943,0.8789393672009472,0.011173073251003425,0.011173184357541888,0.011173184357541888,0.038461538461538464,0.6903182847050485,0.13206243515014648
806_YAHOO_id_256_Synthetic_tr_500_1st_893.csv,1.0,1.0,1.0,1.0,0.9999950000249999,0.9999999999999983,0.9999999999999983,0.4,0.6714894633664574,0.11748480796813965
807_YAHOO_id_257_WebService_tr_500_1st_1210.csv,0.2291075913170257,0.9590283874743927,0.4990619310346323,0.9795265102011967,0.26229268344036916,0.36559139784946204,0.39999999999999947,0.4665945945945946,0.7769693452686688,0.13123679161071777
810_Exathlon_id_1_Facility_tr_10766_1st_12590.csv,0.9043384447216005,0.9905720141485895,0.9158752095612939,0.9910536942825696,0.9718876814657239,0.9954229220065904,0.41860465116279033,0.4819341418398987,0.8635065034836495,4.630932331085205
811_Exathlon_id_2_Facility_tr_10766_1st_12590.csv,0.9576031221561352,0.9890526255550564,0.9625612403169819,0.9897647319271744,0.981813181908424,0.9989894350022962,0.7659574468085102,0.5645141748860402,0.975121411358405,4.507821559906006
812_Exathlon_id_3_Facility_tr_10766_1st_12590.csv,0.99985715653436,0.9999791435382706,0.9998990939955612,0.9999924364682639,0.9932438672887041,0.9999999999999996,0.9999999999999996,0.9945821963062192,0.9980647729001352,6.289741277694702
814_Exathlon_id_5_Facility_tr_10766_1st_12590.csv,0.958617023164511,0.9889034727709751,0.9637112869501855,0.9896131614828758,0.9820817960451977,0.9988059153118393,0.73469387755102,0.5957126643049037,0.9760138297788041,4.515562057495117
815_Exathlon_id_6_Facility_tr_10766_1st_12590.csv,0.999857130772987,0.9999791386504192,0.9998990939955612,0.9999924364682639,0.9933357327090037,0.9999999999999996,0.9999999999999996,0.9943831497198483,0.9980362999380245,6.377981662750244
