file,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
443_UCR_id_141_Medical_tr_7456_1st_17390.csv,0.006702087341511821,0.3901895619197613,0.004187347752907124,0.4170779967407127,0.02926365332325363,0.9885931558935361,0.39999999999999963,0.22596964586846544,0.990930731292876
444_UCR_id_142_Medical_tr_10336_1st_17001.csv,0.08352709385992704,0.7207748637052809,0.08011594884635904,0.871595870988142,0.12499882813598621,1.0,0.9999999999999996,0.4042553191489362,0.9998419627580396
445_UCR_id_143_Environment_tr_6166_1st_19280.csv,0.008212263160907021,0.5263248765658791,0.00892589651970014,0.5627520933257125,0.025552184376439264,0.7424593967517401,0.01785714285714284,0.018539452860049738,0.7903342030526409
446_UCR_id_144_Medical_tr_7500_1st_17000.csv,0.006885341719769109,0.556580602006689,0.00645268038786841,0.6590455578199375,0.04316143094530728,0.9569377990430622,0.18181818181818163,0.13506493506493505,0.7051014122859299
447_UCR_id_145_Medical_tr_9625_1st_12240.csv,0.002017476556337389,0.5282848991598825,0.002321937964071436,0.5834904016002034,0.006347281208740687,0.2225859247135843,0.006896551724137923,0.006428912731853525,0.9891820989957567
448_UCR_id_146_Facility_tr_7482_1st_23357.csv,0.008690048947073365,0.3184611236985184,0.010897383754883225,0.3950751401592482,0.023802204560781474,0.9399477806788512,0.0799999999999999,0.07031099092138303,0.6879517708000208
449_UCR_id_147_Sensor_tr_2847_1st_9330.csv,0.10469207627000462,0.6755493056776235,0.1078530491864528,0.8761262017883837,0.18181652894064598,1.0,0.9999999999999996,0.43750000000000006,0.9998199535392298
450_UCR_id_148_Medical_tr_7500_1st_16900.csv,0.008023882061946831,0.465943456375839,0.00965064293000733,0.5569013027964979,0.039522379942866455,0.9615384615384616,0.16949152542372864,0.09131602506714413,0.8863166663532591
451_UCR_id_149_Medical_tr_3000_1st_7175.csv,0.01601950557967336,0.46871842178320905,0.02203904815020462,0.5717515913521224,0.03494346767873361,0.03488372093023256,0.034883720930232516,0.019634050790431855,0.6668123820202783
452_UCR_id_150_Facility_tr_10000_1st_35774.csv,0.004117315083606765,0.6076690476190476,0.004821836431809321,0.6763396849347562,0.013200529134960044,0.6329113924050633,0.016949152542372864,0.018422991893883564,0.9830374998410534
453_UCR_id_151_Facility_tr_32000_1st_67995.csv,0.041666666666666664,0.9998203125,0.6519147890081319,0.9993133810053697,0.07999923200737272,0.08,0.0799999999999999,0.042553191489361694,0.9999882813262927
454_UCR_id_152_Medical_tr_9625_1st_20950.csv,0.004530309757526463,0.5361276976697696,0.005319689272230678,0.5782453274643672,0.013389549893405074,0.37735849056603776,0.007761966364812411,0.01006506495967657,0.7386202892635811
455_UCR_id_153_Facility_tr_50000_1st_163632.csv,0.006688308608790523,0.5627786283844027,0.005587898813646972,0.5714390017425208,0.028000565105849383,0.9947003668976763,0.18367346938775492,0.1053537614047168,0.9914376215028311
456_UCR_id_154_Facility_tr_22500_1st_72150.csv,0.0041109435570663285,0.5043209921446058,0.004889107390110903,0.55657509694078,0.011529354586842818,0.8712121212121212,0.026845637583892586,0.022236381013061485,0.766863758928377
457_UCR_id_155_Medical_tr_49999_1st_143000.csv,0.0017817249232875278,0.536568585721511,0.0020026237075091435,0.5727591981569806,0.004990119323829235,0.315955766192733,0.0039594159861420395,0.004209462872537465,0.6666660786464755
458_UCR_id_156_Facility_tr_20000_1st_56600.csv,0.0021263629428223377,0.1716911958444687,0.002804803624384004,0.29628145705521675,0.0074775859930025675,0.5847953216374269,0.0074719800747197924,0.009759229534510434,0.7478219021739879
459_UCR_id_157_HumanActivity_tr_50000_1st_110260.csv,0.0004216498511511909,0.1201762681743388,0.003743228642047029,0.2924848772050762,0.0025755538728603586,0.0015188456772852633,0.0015088683487384446,0.001456511426970022,0.9604474999934921
460_UCR_id_158_Medical_tr_7487_1st_27862.csv,0.004891836521951021,0.5307922164849875,0.008181938079000042,0.6065444585403104,0.056333029604415386,0.7142857142857143,0.09411764705882343,0.07576791808873719,0.956176961311191
461_UCR_id_159_Medical_tr_45096_1st_131200.csv,0.0014747292297158801,0.11622694373102965,0.001568623085789958,0.1291366238226284,0.005529236281805336,0.005528374381513116,0.005528374381513109,0.005686794126679026,0.6690267917651379
462_UCR_id_160_Medical_tr_1853_1st_6200.csv,0.046906243753618224,0.5410351966873707,0.05008139865829743,0.6338605569479554,0.08733241945778532,0.9970674486803519,0.6666666666666662,0.2904841402337229,0.8240642447752393
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,0.008114257626998118,0.5496097590953786,0.029040344226298188,0.632272931114917,0.029371297141150374,0.32,0.011663224395577682,0.011073253833049405,0.9940737987867151
464_UCR_id_162_Medical_tr_7487_1st_16390.csv,0.386048974052702,0.8799910873440284,0.11056518300480121,0.939721752807329,0.56521285447876,1.0,0.9999999999999996,0.37900874635568516,0.9999295790417829
465_UCR_id_163_HumanActivity_tr_1671_1st_5920.csv,0.04511166467317089,0.5064406779661017,0.04815821669972517,0.6787492476913206,0.09230601659846792,1.0,0.9999999999999996,0.35195530726256985,0.9957165485873772
466_UCR_id_164_Medical_tr_1900_1st_5684.csv,0.021260727119613493,0.4991363683139788,0.02918146935157114,0.5990915595628007,0.048749048434632826,0.794392523364486,0.04764044943820219,0.07124895222129086,0.6725903735196117
467_UCR_id_165_Environment_tr_6166_1st_19280.csv,0.00818851394135239,0.530172246705023,0.008750625764286049,0.560975233578226,0.023603497110683675,0.7079646017699115,0.023866348448687322,0.02414045354791514,0.778603031418915
468_UCR_id_166_Facility_tr_10000_1st_35774.csv,0.004666191713018679,0.620862656641604,0.0053972784974085225,0.6950489454251597,0.014774367778398158,0.7575757575757576,0.030303030303030273,0.028650137741046834,0.7067377094787269
469_UCR_id_167_Medical_tr_1875_1st_4187.csv,0.2759634128065338,0.9571829105473966,0.14902218146306775,0.9919966045094456,0.42856734697764776,0.9523809523809523,0.8571428571428567,0.43243243243243246,0.8840576360342391
470_UCR_id_168_Medical_tr_10447_1st_10998.csv,0.0005430538205509054,0.3818019636015326,0.0007076441026073638,0.47067333403855816,0.0014386965384040997,0.0014347545374112246,0.001434754537411223,0.0022696323195642303,0.8466020577395008
