file,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
292_TODS_id_6_Synthetic_tr_500_1st_11.csv,0.5024607881161224,0.576631182193246,0.8936673915806981,0.9632610701564481,0.6127404884285648,0.6225490196078431,0.6171088158402258,0.6102079796844466,0.6807240666494234
293_TODS_id_7_Synthetic_tr_500_1st_7.csv,0.15780584507093126,0.6171506855290987,0.3599341589062304,0.8609774012547511,0.17713880025617737,0.6736401673640168,0.5882352941176466,0.29140823059625204,0.8420118444877717
294_TODS_id_8_Synthetic_tr_500_1st_200.csv,0.28811944002224243,0.6825525132101837,0.4830178446699189,0.8525603732861342,0.32904392259590365,0.968054211035818,0.7761194029850741,0.40393153343920946,0.9333838416702994
295_TODS_id_9_Synthetic_tr_1250_1st_2046.csv,0.11673386477222383,0.4942977918682908,0.18218201261815253,0.7014987891999744,0.1455824792858775,0.972568578553616,0.8646288209606982,0.3633162612035852,0.8907212385066607
296_TODS_id_10_Synthetic_tr_500_1st_26.csv,0.417346301589971,0.574695620533451,0.8529300102154592,0.9562970210456968,0.5211681796474793,0.56875,0.6061194754735302,0.6021293518679269,0.7298129976529618
297_TODS_id_11_Synthetic_tr_500_1st_7.csv,0.10705720494558306,0.6122656143167906,0.2753927152547369,0.8738254358862817,0.15193323041136267,0.6366666666666667,0.3684210526315785,0.18586762887836503,0.8852743131629709
298_TODS_id_12_Synthetic_tr_500_1st_0.csv,0.32471252430137637,0.6274725680913305,0.8049763771337205,0.9603437381455714,0.3420392090234029,0.9371980676328503,0.9081617315496764,0.9168755372072642,0.9671855795644742
299_TODS_id_13_Synthetic_tr_500_1st_65.csv,0.511090875046729,0.832307187645879,0.8712414892919342,0.9849035408352097,0.5201976451750465,0.9065606361829026,0.8932641174981002,0.8913477332553057,0.9345571658532901
301_TODS_id_15_Synthetic_tr_500_1st_245.csv,0.07323751857932992,0.39079440990488334,0.14811988012628746,0.6309669889132787,0.15156976368055747,0.34152436484798,0.4216867469879513,0.19448094612352168,0.8015450603368061
302_Power_id_1_Facility_tr_7685_1st_7785.csv,0.09176056881326791,0.551090896795672,0.09599439408522507,0.5684495649780911,0.1749859771691806,0.9587727708533078,0.18692415419768538,0.3599834978197569,0.7085240136118607
303_UCR_id_1_Medical_tr_2499_1st_8000.csv,0.018822947125115844,0.9215281259400381,0.0232702018847835,0.9380846971431559,0.05607366638981918,0.1529051987767584,0.054151624548736406,0.030441718754086355,0.6956148038852129
304_UCR_id_2_Medical_tr_2499_1st_7000.csv,0.015609560266833298,0.7127663852030558,0.01654662160330403,0.7640818275580217,0.05297736955771346,0.78125,0.07692307692307684,0.06750000000000002,0.7091111489428991
306_UCR_id_4_Medical_tr_2507_1st_8500.csv,0.00015600624024960998,0.3608257704198664,0.002844900337074758,0.8731061413556743,0.00031196069307745644,0.00028145229383619476,0.00028145229383619443,0.00010133252267315195,0.7182486828803956
307_UCR_id_5_Facility_tr_29895_1st_39240.csv,0.004733536288001862,0.6852438576155244,0.008871034931495896,0.8260562703866505,0.0265624856345741,0.8687782805429864,0.064516129032258,0.07194244604316546,0.9282112393188459
308_UCR_id_6_Facility_tr_20000_1st_56600.csv,0.0038467951885843075,0.4919113938344563,0.005485867198971613,0.5863398961380026,0.010647667678306012,0.9360374414976599,0.046511627906976695,0.04261283992150266,0.8649412600684298
309_UCR_id_7_Medical_tr_3000_1st_5948.csv,0.21281100435237407,0.9196040708211348,0.38567456651991383,0.9828500284532172,0.39023895009259224,1.0,0.9999999999999996,0.35766423357664234,0.9982041882485636
310_UCR_id_8_HumanActivity_tr_2631_1st_8285.csv,0.002730494380162132,0.46019312623086206,0.003972261957304459,0.5693915310897595,0.007780039608181646,0.2,0.008264462809917347,0.013163668275559455,0.6666286921386527
311_UCR_id_9_HumanActivity_tr_16000_1st_38400.csv,0.023846913199607325,0.6080589398734177,0.01838907121494458,0.6245791520703271,0.043040762974487744,0.9981285090455396,0.7999999999999995,0.3212787212787213,0.8241807770462394
