file,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
826_Exathlon_id_17_Facility_tr_11665_1st_13484.csv,0.5815699671388357,0.9233714704916534,0.5784456650880876,0.9249903607783853,0.5755516889129872,0.9969356486210419,0.9707241910631735,0.3364462864756108,0.9888793102109952
827_Exathlon_id_18_Facility_tr_10766_1st_12590.csv,0.7364582372481017,0.9364342214251309,0.7328784611164759,0.9369962624960331,0.6340908324240333,1.0,0.9999999999999996,0.3362574097116455,0.998008642032709
828_Exathlon_id_19_Facility_tr_11663_1st_13482.csv,0.3250482772416757,0.8292646784857807,0.31737383235671396,0.8327290890436053,0.39872252263013713,0.9976311336717428,0.9230769230769225,0.3149981836574586,0.9466541161053101
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,0.42672464159039564,0.6613312176562016,0.4261440738816704,0.6623091653931336,0.42661455950227756,0.99972418865496,0.9665354330708655,0.3353675031716905,0.980459066024211
830_Exathlon_id_21_Facility_tr_10766_1st_12590.csv,0.6623946097243674,0.8469500245010881,0.6584961286765142,0.8463885201505615,0.6589678447128507,1.0,0.9999999999999996,0.33439012508820215,0.9961961807115471
831_Exathlon_id_22_Facility_tr_11665_1st_13484.csv,0.5815699671388357,0.9233714704916534,0.5784456650880876,0.9249903607783853,0.5755516889129872,0.9969356486210419,0.9707241910631735,0.3364462864756108,0.9888793102109952
832_Exathlon_id_23_Facility_tr_10766_1st_12590.csv,0.42672464159039564,0.6613312176562016,0.4261440738816704,0.6623091653931336,0.42661455950227756,0.99972418865496,0.9665354330708655,0.3353675031716905,0.980459066024211
833_Exathlon_id_24_Facility_tr_10766_1st_12590.csv,0.9862704467591873,0.9960722546235444,0.9920310658711692,0.9984861645268899,0.9573622415005886,1.0,0.9999999999999996,0.6108920215727431,0.999500358587587
834_Exathlon_id_25_Facility_tr_11665_1st_13484.csv,0.5815699671388357,0.9233714704916534,0.5784456650880876,0.9249903607783853,0.5755516889129872,0.9969356486210419,0.9707241910631735,0.3364462864756108,0.9888793102109952
835_Exathlon_id_26_Facility_tr_10766_1st_12590.csv,0.3521167342149881,0.7269009688518104,0.34935664963583535,0.7287705885393335,0.4271044326783716,0.9977062115790439,0.9171974522292987,0.30299424634723204,0.960812662615397
836_Exathlon_id_27_Facility_tr_10766_1st_12590.csv,0.9862704467591873,0.9960722546235444,0.9920310658711692,0.9984861645268899,0.9573622415005886,1.0,0.9999999999999996,0.6108920215727431,0.999500358587587
837_Exathlon_id_28_Facility_tr_8898_1st_8998.csv,0.34682504425401833,0.6794808758506049,0.39751112542185235,0.7513983688839068,0.37411409196440587,0.9989730423620026,0.9891008174386915,0.38306061722490437,0.9783062333334817
838_Exathlon_id_29_Facility_tr_10766_1st_12590.csv,0.32177579682695145,0.7073272821635808,0.3203283574752636,0.7081972959470014,0.4263478491601964,0.9958787434746772,0.7428571428571424,0.3672340716699839,0.827510677993558
839_Exathlon_id_30_Facility_tr_10766_1st_12590.csv,0.42672464159039564,0.6613312176562016,0.4261440738816704,0.6623091653931336,0.42661455950227756,0.99972418865496,0.9665354330708655,0.3353675031716905,0.980459066024211
840_Exathlon_id_31_Facility_tr_10766_1st_12590.csv,0.7364582372481017,0.9364342214251309,0.7328784611164759,0.9369962624960331,0.6340908324240333,1.0,0.9999999999999996,0.3362574097116455,0.998008642032709
841_Exathlon_id_32_Facility_tr_11663_1st_13482.csv,0.734572943878466,0.9092030448907349,0.7494026960342567,0.9311080621007327,0.7624218278327262,0.9851294903926483,0.9394550958627643,0.48997606922937353,0.9678927765564931
842_OPPORTUNITY_id_1_HumanActivity_tr_7295_1st_27516.csv,0.009769454766040379,0.4727751660511955,0.010454976253576548,0.49442608208206923,0.024635896096701762,0.1777059773828756,0.024602300770720197,0.04186793234382436,0.8084285250751477
843_OPPORTUNITY_id_2_HumanActivity_tr_808_1st_908.csv,0.1503176049857898,0.36639215039833256,0.14885951194483105,0.3762020122091595,0.25798346016762097,1.0,0.9999999999999996,0.3391506689936009,0.9378021711237212
844_OPPORTUNITY_id_3_HumanActivity_tr_500_1st_566.csv,0.09898670446531888,0.5631113058029222,0.09131431867872992,0.5771317386829087,0.1505344324921436,0.7949034114262228,0.41839080459770067,0.16901147781767895,0.82070355330487
845_OPPORTUNITY_id_4_HumanActivity_tr_7295_1st_27516.csv,0.006341895338060875,0.1776976229787127,0.006438829605842473,0.18066057718603065,0.02240531873587982,0.07102884201463625,0.022389578668837753,0.10300512118968513,0.666726321399391
846_OPPORTUNITY_id_5_HumanActivity_tr_2085_1st_2185.csv,0.026523967035874625,0.3533208071936811,0.029129007302076987,0.3778066418949251,0.07431268210728652,0.8477815699658703,0.1463414634146339,0.1546072974644403,0.9450783271618519
847_OPPORTUNITY_id_6_HumanActivity_tr_808_1st_908.csv,0.07780124582891829,0.24298517634277506,0.07914499017784056,0.24810793099292228,0.22429340289044922,0.962089300758214,0.22429539428459172,0.28043368449634665,0.7408044336973524
848_OPPORTUNITY_id_7_HumanActivity_tr_1477_1st_1577.csv,0.10679849958131421,0.7064805018679557,0.11512518751252401,0.7413442767190791,0.21335717646474658,0.890840652446675,0.44329896907216443,0.17039633324346184,0.7685635487643693
849_OPPORTUNITY_id_8_HumanActivity_tr_1100_1st_1200.csv,0.03955321080371883,0.24941360024794318,0.02293921186908881,0.26364296871840426,0.05345827777125344,0.9991783073130649,0.9677419354838704,0.35902980480518726,0.9875095830301521
850_OPPORTUNITY_id_9_HumanActivity_tr_895_1st_995.csv,0.03308172432307965,0.5087524608819074,0.04146641219106241,0.5577852769328011,0.08421703645505134,0.5847797062750334,0.09912854030501078,0.12755543798156926,0.6685522393008134
851_OPPORTUNITY_id_10_HumanActivity_tr_6213_1st_7311.csv,0.024564423506447428,0.3513319585893443,0.02625380101275267,0.378086020251113,0.06835128968025413,0.2594080023798899,0.06806916201553406,0.17929474658167985,0.6672361155041006
853_OPPORTUNITY_id_12_HumanActivity_tr_808_1st_908.csv,0.08638275193279571,0.3263094746833972,0.08706706913938128,0.32872881448982044,0.22769397936349037,0.9917498914459401,0.22685139041164135,0.20445877825608766,0.757024802729329
