file,Time,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
001_Genesis_id_1_Sensor_tr_4055_1st_15538.csv,7.7074809074401855,0.0021815503990649547,0.2939802102659246,0.00679914496885881,0.5504493127181627,0.007930005183369776,0.00828363154406892,0.007170795306388518,0.04900429499852966,0.7045727705125086
002_MSL_id_1_Sensor_tr_500_1st_900.csv,0.4455831050872803,0.28493020038292904,0.697136563876652,0.16915334496889292,0.9067089220035522,0.42856806125094726,1.0,0.9999999999999996,0.5897435897435898,0.9991533864541826
003_MSL_id_2_Sensor_tr_883_1st_1238.csv,0.7463459968566895,0.07496560022806385,0.47296006875368035,0.08124050000213051,0.5025621554131917,0.12117877128100857,0.9806451612903226,0.6666666666666662,0.2554314682116176,0.8738327027896916
005_MSL_id_4_Sensor_tr_855_1st_2700.csv,0.7004461288452148,0.05193701195688884,0.7658214281210989,0.10536963963601786,0.8709271427102886,0.11301582416865456,0.14654282765737875,0.11347517730496441,0.1044318850216096,0.7390171961719052
006_MSL_id_5_Sensor_tr_1150_1st_1250.csv,0.9672031402587891,0.14611355114545632,0.6249128981225812,0.14719335342102574,0.6299311237804028,0.2915597632643933,0.5727826675693973,0.3606889564336369,0.18000903800784454,0.7332943555434578
007_MSL_id_6_Sensor_tr_980_1st_3550.csv,0.8151705265045166,0.05273418183683274,0.6093452823130864,0.09106552521662938,0.7179289979519775,0.11896242068661599,0.20572207084468666,0.12395543175487451,0.16936423669558462,0.7523869933149951
008_MSL_id_7_Sensor_tr_656_1st_1630.csv,0.6003389358520508,0.8798046474714476,0.9234890321032643,0.9236583892004313,0.9783731496355205,0.9117597448366825,1.0,0.9999999999999996,0.8622028141678797,0.9991621037957533
009_MSL_id_8_Sensor_tr_714_1st_1390.csv,0.5940592288970947,0.009401777261077163,0.5795666414714035,0.02995263524819413,0.7460416517398202,0.02042274722054616,0.030478955007256895,0.020527859237536635,0.018943354449843162,0.6597994641100008
010_MSL_id_9_Sensor_tr_554_1st_1172.csv,0.6884441375732422,0.08471261974072034,0.44606037297924594,0.07938388790422289,0.4889935133625719,0.10958800526405982,1.0,0.9999999999999996,0.39534883720930236,0.9926741977011792
012_MSL_id_11_Sensor_tr_539_1st_940.csv,0.5348703861236572,0.4468945639336568,0.7559562525595624,0.5085349176959638,0.8752945071583276,0.6282005629851813,0.9711538461538461,0.9423076923076917,0.54049135577798,0.9571912364591487
013_MSL_id_12_Sensor_tr_554_1st_1200.csv,0.49192214012145996,0.21582810122329996,0.660803270634475,0.21589997709496803,0.7650184266391848,0.3225779396688931,1.0,0.9999999999999996,0.5227272727272727,0.9980453649086528
014_MSL_id_13_Sensor_tr_1525_1st_4575.csv,1.384178638458252,0.04650638476298735,0.6412867449052074,0.06496390315591147,0.7146721508830247,0.13148177034660755,0.22428748451053288,0.1334180432020329,0.44736504548509737,0.868317272896842
015_MSL_id_14_Sensor_tr_575_1st_1250.csv,0.4806790351867676,0.11320959469569863,0.42531637797418537,0.11612728373403874,0.4311079602919952,0.2311807511164753,0.5579240037071362,0.22829581993569112,0.2708524978419854,0.672211585863729
016_MSL_id_15_Sensor_tr_500_1st_780.csv,0.4110126495361328,0.3313106114291919,0.5683843278164924,0.33969648162859356,0.5751366648157313,0.43395728022811875,0.9911504424778761,0.9166666666666661,0.3745207058018362,0.9374111644699493
017_MSL_id_16_Sensor_tr_512_1st_1850.csv,0.6235945224761963,0.16665874035009132,0.7608293799614324,0.19312202364523923,0.7849114642230771,0.3432950934107357,0.29672131147540987,0.2967213114754096,0.29672131147540987,0.8598505479533483
018_Daphnet_id_1_HumanActivity_tr_9693_1st_20732.csv,10.923309326171875,0.12172813324871898,0.7399722942596206,0.12946450609131993,0.7567905543309977,0.22917981828483872,0.9349280356780864,0.4931669637551986,0.29649349981075535,0.8529348719801904
019_MITDB_id_1_Medical_tr_37500_1st_103211.csv,49.964133739471436,0.13420436348147285,0.5349868274894334,0.13481718352251607,0.5361830338717061,0.22075191368338373,0.6102839902931725,0.282020299661672,0.173486455031107,0.731440771305136
020_MITDB_id_2_Medical_tr_50000_1st_52315.csv,100.27882862091064,0.001653216566150429,0.5115834264290682,0.0018197980446365341,0.5181433510251175,0.0036846800594202696,0.3562610229276896,0.003717663007199117,0.002837084664402109,0.627636868278004
021_MITDB_id_3_Medical_tr_50000_1st_57595.csv,67.61669135093689,0.017201090348510997,0.4851115132170271,0.02139170028910658,0.4980184520412605,0.03462948222831481,0.5413133026411436,0.05645161290322565,0.04256986561140836,0.659166901772505
022_MITDB_id_4_Medical_tr_50000_1st_54253.csv,65.70213580131531,0.045739052298060474,0.5133978257683227,0.050894928660811904,0.5231055694531007,0.08485904703539145,0.48366322223839325,0.10540250898316826,0.07895591244467706,0.7434673837019443
024_MITDB_id_6_Medical_tr_50000_1st_58118.csv,70.0875723361969,0.0017749167561617646,0.4670060503814728,0.0020342771635943903,0.46707101679148716,0.006661902394832147,0.03693820959556323,0.0009769335142469462,0.003180877013233649,0.7187850895364143
025_MITDB_id_7_Medical_tr_37500_1st_88864.csv,44.05444288253784,0.028335442950615478,0.550805284674702,0.03248455925130982,0.5838939731568704,0.060745194103545036,0.24069551626453065,0.0676502338970852,0.025041109769294637,0.7645798832295916
026_MITDB_id_8_Medical_tr_30495_1st_30595.csv,52.538962841033936,0.06420463968632688,0.48678154051337585,0.06480653149556448,0.48757295612367335,0.12311224010236586,0.6621252121440693,0.12311570763951145,0.09018206042590986,0.6811870812171049
